-94.342,34.148,180.49,0.68739,0.069241,-0.13393,0.71047,-0.032454,-0.04844,0.0053588,0.99828,-0.016584,-0.025951,-0.0019207,0.99952,-0.012791,-0.080223,0.020796,0.99648,-0.0061393,-0.0017238,0.01819,0.99981,-0.037066,0.0026787,0.051266,0.99799,0.1011,0.043273,0.30888,0.94472,-0.085598,0.18536,-0.028987,0.97851,-0.22821,0.48267,-0.029532,0.84504,-3.12E-16,-2.42E-16,-0.46439,0.88563,-0.049583,-0.031084,0.20746,0.97649,0,0,0,1,0,0,0,1,-0.20865,-0.014786,-0.0095992,0.97783,-0.02839,-0.55498,0.026126,0.83097,1.05E-16,-3.64E-17,0.25258,0.96758,-0.066681,0.032612,-0.13419,0.98817,0,0,0,1,0,0,0,1,0.089207,-0.062362,-0.014296,0.99396,-0.67557,2.81E-17,3.07E-17,0.73729,0.038192,-0.029321,-0.019783,0.99864,0.0050405,5.54E-17,1.42E-17,0.99999,0.17459,-0.0035488,-0.0013701,0.98463,-0.24782,6.49E-17,-1.31E-16,0.96881,0.075636,-0.18694,0.0488,0.97824,0.014864,4.03E-17,1.97E-17,0.99989
-94.325,34.303,181.02,0.6882,0.069469,-0.12834,0.71069,-0.033419,-0.047875,0.0059782,0.99828,-0.017389,-0.02538,-0.0017931,0.99953,-0.011958,-0.077342,0.023105,0.99667,-0.0058856,-0.0011296,0.018271,0.99982,-0.037248,0.0024642,0.050788,0.99801,0.099323,0.042014,0.30484,0.94628,-0.083765,0.1853,-0.028986,0.97868,-0.23248,0.48416,-0.029869,0.843,-2.47E-16,-2.49E-16,-0.45162,0.89221,-0.04251,-0.030607,0.20585,0.97718,0,0,0,1,0,0,0,1,-0.20809,-0.016238,-0.0098466,0.97792,-0.024613,-0.55146,0.03105,0.83326,6.60E-17,-2.16E-17,0.26257,0.96491,-0.069921,0.038647,-0.13181,0.98805,0,0,0,1,0,0,0,1,0.10797,-0.057815,-0.0071544,0.99245,-0.67981,2.66E-17,-5.74E-18,0.73339,0.051473,-0.030263,-0.021249,0.99799,0.0077413,6.93E-17,1.44E-17,0.99997,0.16102,0.00054802,-0.0039737,0.98694,-0.23879,4.43E-17,-1.54E-16,0.97107,0.078337,-0.18533,0.047775,0.97838,0.013594,2.16E-17,1.94E-17,0.99991
-94.316,34.463,181.56,0.68933,0.069401,-0.12308,0.71054,-0.034929,-0.046591,0.0062824,0.99828,-0.018513,-0.025019,-0.0016807,0.99951,-0.01042,-0.075149,0.025924,0.99678,-0.0056044,-0.0007559,0.018379,0.99982,-0.037391,0.0031447,0.051406,0.99797,0.098273,0.040712,0.30212,0.94732,-0.083721,0.18473,-0.028465,0.9788,-0.23591,0.48618,-0.03157,0.84082,-2.13E-16,-1.97E-16,-0.43935,0.89832,-0.034688,-0.030715,0.2028,0.97812,0,0,0,1,0,0,0,1,-0.20745,-0.016573,-0.0094997,0.97806,-0.017819,-0.54962,0.032344,0.8346,4.84E-17,-3.28E-17,0.27486,0.96149,-0.079061,0.044616,-0.13159,0.98714,0,0,0,1,0,0,0,1,0.12489,-0.053016,0.00026873,0.99075,-0.68099,9.73E-18,1.94E-17,0.73229,0.06512,-0.026211,-0.025398,0.99721,0.011632,5.56E-17,-6.29E-18,0.99993,0.14614,0.0046155,-0.0056119,0.98924,-0.22813,1.18E-17,-1.17E-16,0.97363,0.08035,-0.18444,0.04625,0.97846,0.012141,3.63E-17,2.47E-17,0.99993
-94.309,34.628,182.1,0.69026,0.069512,-0.11847,0.71041,-0.035846,-0.045909,0.0070659,0.99828,-0.018999,-0.024701,-0.00155,0.99951,-0.0099282,-0.073332,0.028507,0.99685,-0.0054767,-0.00014852,0.018668,0.99981,-0.037608,0.0047812,0.052125,0.99792,0.095934,0.039027,0.29729,0.94915,-0.084047,0.18408,-0.028226,0.9789,-0.23882,0.48808,-0.033215,0.83883,-1.39E-16,-9.63E-17,-0.42769,0.90393,-0.027641,-0.029236,0.19879,0.97922,0,0,0,1,0,0,0,1,-0.20584,-0.015288,-0.0082616,0.97843,-0.012569,-0.54918,0.03285,0.83496,1.81E-17,-3.62E-17,0.28735,0.95782,-0.082294,0.047129,-0.12936,0.98705,0,0,0,1,0,0,0,1,0.14125,-0.049101,0.0084134,0.98872,-0.67994,3.13E-17,-6.60E-19,0.73326,0.078811,-0.022234,-0.032043,0.99613,0.010367,4.86E-17,-6.44E-18,0.99995,0.13092,0.007622,-0.0054592,0.99135,-0.21663,1.89E-17,-1.39E-16,0.97625,0.081179,-0.18312,0.042471,0.97881,0.012024,2.36E-17,2.46E-17,0.99993
-94.313,34.785,182.64,0.69123,0.068692,-0.11285,0.71046,-0.037057,-0.044129,0.0075709,0.99831,-0.019627,-0.024376,-0.0013891,0.99951,-0.0089843,-0.070712,0.031638,0.99695,-0.0052494,0.00024596,0.018819,0.99981,-0.038123,0.0057563,0.052543,0.99787,0.0948,0.038654,0.29235,0.95082,-0.084565,0.18339,-0.027239,0.97902,-0.24211,0.48935,-0.034674,0.83709,-2.66E-16,-1.53E-16,-0.4172,0.90881,-0.022343,-0.025805,0.19675,0.97986,0,0,0,1,0,0,0,1,-0.20377,-0.014147,-0.0073119,0.97889,-0.0064615,-0.54944,0.031349,0.83492,5.88E-17,-4.41E-17,0.30155,0.95345,-0.091666,0.050357,-0.12681,0.9864,0,0,0,1,0,0,0,1,0.15686,-0.043475,0.017033,0.98652,-0.67633,4.25E-17,-6.02E-18,0.7366,0.089962,-0.014798,-0.039899,0.99504,0.013251,6.25E-17,-6.11E-18,0.99991,0.11537,0.012394,-0.0045902,0.99323,-0.20422,4.13E-17,-1.29E-16,0.97892,0.081454,-0.18322,0.039086,0.97891,0.012049,3.49E-17,2.12E-17,0.99993
-94.314,34.936,183.18,0.69244,0.068121,-0.10783,0.71011,-0.038287,-0.04274,0.0079072,0.99832,-0.02038,-0.024113,-0.001246,0.9995,-0.0082413,-0.068434,0.034986,0.99701,-0.0049649,0.0008825,0.019146,0.9998,-0.038349,0.0077072,0.053452,0.9978,0.093195,0.037003,0.28781,0.95242,-0.085231,0.18213,-0.026827,0.97921,-0.24635,0.49042,-0.0367,0.83514,-2.51E-16,-1.88E-16,-0.40714,0.91336,-0.017195,-0.021826,0.19333,0.98074,0,0,0,1,0,0,0,1,-0.20353,-0.012341,-0.0061087,0.97897,0.0016675,-0.55074,0.02959,0.83415,6.60E-17,1.54E-16,0.31736,0.94831,-0.098102,0.052735,-0.12565,0.9858,0,0,0,1,0,0,0,1,0.17111,-0.038413,0.026281,0.98415,-0.67081,4.50E-17,4.87E-18,0.74163,0.099953,-0.010687,-0.048649,0.99374,0.019779,3.86E-17,-2.01E-17,0.9998,0.098679,0.016285,-0.0031088,0.99498,-0.1904,6.10E-17,-1.32E-16,0.98171,0.081246,-0.18294,0.034452,0.97916,0.01134,3.33E-17,2.47E-17,0.99994
-94.323,35.075,183.72,0.69321,0.066757,-0.10229,0.71031,-0.038954,-0.040735,0.0085738,0.99837,-0.021249,-0.023755,-0.0010754,0.99949,-0.0072207,-0.065748,0.038385,0.99707,-0.0046863,0.0015072,0.019227,0.9998,-0.039005,0.0090819,0.054198,0.99773,0.091529,0.036966,0.28205,0.95431,-0.085793,0.18116,-0.026837,0.97934,-0.24922,0.49136,-0.036369,0.83375,-1.91E-16,-2.57E-16,-0.39901,0.91695,-0.011409,-0.015669,0.19171,0.98126,0,0,0,1,0,0,0,1,-0.2032,-0.0099258,-0.0048867,0.97907,0.012631,-0.55332,0.026118,0.83246,3.12E-17,-3.67E-17,0.33211,0.94324,-0.10824,0.052208,-0.12137,0.98531,0,0,0,1,0,0,0,1,0.18555,-0.032051,0.035759,0.98146,-0.66365,6.94E-17,-6.16E-17,0.74804,0.10881,-0.0065356,-0.056944,0.99241,0.015195,2.28E-17,-1.87E-17,0.99988,0.083074,0.02123,-0.0036656,0.99631,-0.17658,8.31E-18,-1.35E-16,0.98429,0.080218,-0.18158,0.031264,0.9796,0.011329,3.36E-17,2.47E-17,0.99994
-94.332,35.198,184.26,0.69406,0.066135,-0.096735,0.71032,-0.040247,-0.038791,0.0091879,0.99839,-0.021817,-0.02345,-0.00095231,0.99949,-0.0062212,-0.063355,0.040994,0.99713,-0.0042384,0.0020783,0.019333,0.9998,-0.039434,0.010767,0.05504,0.99765,0.090788,0.036491,0.27766,0.95568,-0.088423,0.18008,-0.025081,0.97935,-0.25233,0.4908,-0.039322,0.833,-3.29E-16,-2.91E-16,-0.39155,0.92016,-0.0093202,-0.0074986,0.18891,0.98192,0,0,0,1,0,0,0,1,-0.20271,-0.0072449,-0.0030618,0.97921,0.021965,-0.55599,0.022307,0.8306,2.33E-17,1.02E-16,0.34893,0.93715,-0.11827,0.049737,-0.11977,0.98448,0,0,0,1,0,0,0,1,0.1993,-0.026047,0.045458,0.97854,-0.6552,3.94E-17,1.63E-17,0.75546,0.11638,-0.0037476,-0.063727,0.99115,0.019129,8.34E-18,1.75E-17,0.99982,0.067136,0.025678,-0.0042754,0.9974,-0.16293,5.05E-18,-1.34E-16,0.98664,0.079042,-0.1805,0.028243,0.97999,0.011527,3.54E-17,3.16E-17,0.99993
-94.342,35.31,184.8,0.69408,0.065063,-0.090705,0.7112,-0.040337,-0.036265,0.0097185,0.99848,-0.022305,-0.023011,-0.00081705,0.99949,-0.0053618,-0.061013,0.043533,0.99717,-0.003917,0.0027889,0.01933,0.9998,-0.039796,0.012449,0.055816,0.99757,0.089673,0.036522,0.27215,0.95737,-0.08918,0.17995,-0.024308,0.97932,-0.25659,0.48964,-0.039012,0.8324,-1.77E-16,-2.24E-16,-0.38567,0.92264,-0.0085103,-0.00027474,0.18768,0.98219,0,0,0,1,0,0,0,1,-0.20259,-0.0051722,-0.0019638,0.97925,0.032265,-0.55837,0.018668,0.82875,1.27E-17,3.23E-17,0.36671,0.93034,-0.12613,0.045984,-0.11769,0.98393,0,0,0,1,0,0,0,1,0.21338,-0.019029,0.055408,0.97521,-0.64512,7.01E-17,-1.38E-17,0.76408,0.12216,-0.0022828,-0.068521,0.99014,0.022492,4.87E-17,-6.28E-18,0.99975,0.053026,0.031123,-0.0070679,0.99808,-0.15004,7.89E-17,-1.28E-16,0.98868,0.077567,-0.17988,0.027464,0.98024,0.010697,2.38E-17,2.45E-17,0.99994
-94.352,35.407,185.32,0.69355,0.064397,-0.085424,0.71242,-0.040268,-0.034324,0.010557,0.99854,-0.022485,-0.022674,-0.00067408,0.99949,-0.0046563,-0.058491,0.045871,0.99722,-0.0034535,0.0035991,0.019349,0.9998,-0.039554,0.01383,0.056471,0.99752,0.088364,0.036065,0.26735,0.95886,-0.091028,0.17987,-0.022377,0.97921,-0.26067,0.48717,-0.040305,0.83252,-1.61E-16,-1.19E-16,-0.38108,0.92454,-0.0048813,0.0086139,0.18759,0.9822,0,0,0,1,0,0,0,1,-0.20283,-0.0038622,-0.001709,0.9792,0.03982,-0.55964,0.018331,0.82757,1.60E-17,3.85E-17,0.38349,0.92354,-0.13021,0.04509,-0.11617,0.98363,0,0,0,1,0,0,0,1,0.22749,-0.013063,0.065352,0.9715,-0.63364,5.88E-17,-2.13E-17,0.77363,0.12806,0.0012751,-0.072253,0.98913,0.025883,2.51E-17,1.08E-18,0.99966,0.040584,0.035357,-0.010314,0.9985,-0.13891,6.75E-17,-1.50E-16,0.9903,0.075797,-0.17813,0.026209,0.98073,0.012015,2.82E-17,2.12E-17,0.99993
-94.361,35.495,185.86,0.69274,0.064814,-0.080743,0.71372,-0.039803,-0.033089,0.011286,0.9986,-0.022358,-0.022321,-0.00055688,0.9995,-0.0044865,-0.056653,0.047584,0.99725,-0.0032013,0.0043355,0.019295,0.9998,-0.039459,0.015563,0.05723,0.99746,0.087168,0.036049,0.26152,0.96058,-0.093804,0.18112,-0.020236,0.97877,-0.2636,0.48336,-0.041358,0.83377,-2.82E-16,-1.90E-16,-0.37767,0.92594,-0.0030471,0.017481,0.18682,0.98223,0,0,0,1,0,0,0,1,-0.2023,-0.0021193,-0.00064542,0.97932,0.04689,-0.56085,0.017606,0.8264,3.25E-18,-6.20E-17,0.39982,0.91659,-0.13213,0.042285,-0.11344,0.98381,0,0,0,1,0,0,0,1,0.24069,-0.0081645,0.074793,0.96768,-0.62079,4.06E-17,1.21E-17,0.78398,0.13336,0.0070263,-0.073457,0.98832,0.024054,9.91E-17,-6.29E-18,0.99971,0.028354,0.038028,-0.011587,0.99881,-0.12745,6.18E-17,-1.30E-16,0.99184,0.073791,-0.17849,0.021745,0.98093,0.013112,3.25E-17,1.78E-17,0.99991
